from_latitude,from_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,Time_taken(hours)
22.745536,75.893106,22.815536,75.963106,22:00:00,conditions Fog,Jam ,1.0,motorcycle ,1,Yes ,35
11.008638,76.984311,11.018638,76.994311,09:50:00,conditions Sandstorms,Low ,2.0,motorcycle ,0,No ,6
0.0,0.0,0.11,0.11,22:00:00,conditions Cloudy,Jam ,2.0,motorcycle ,1,No ,36
12.914264,77.6784,12.994264,77.7584,18:30:00,conditions Windy,Medium ,2.0,electric_scooter ,1,No ,9
17.455894,78.375467,17.585894,78.505467,19:25:00,conditions Stormy,Jam ,1.0,motorcycle ,1,No ,17
12.979096,77.640625,13.049096,77.710625,20:50:00,conditions Fog,Jam ,2.0,motorcycle ,1,No ,35
11.026117,76.944652,11.086117,77.004652,22:00:00,conditions Sandstorms,Jam ,2.0,motorcycle ,1,No ,21
30.89286,75.822199,31.02286,75.952199,00:15:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,14
0.0,0.0,0.09,0.09,18:35:00,conditions Windy,Medium ,2.0,scooter ,0,No ,5
18.546947,73.900626,18.586947,73.940626,14:20:00,conditions Windy,High ,0.0,motorcycle ,NaN ,No ,17
21.183434,72.814492,21.223434,72.854492,13:05:00,conditions Sandstorms,High ,0.0,motorcycle ,1,No ,12
12.299524,76.64262,12.369524,76.71262,00:05:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,10
13.091809,80.219104,13.121809,80.249104,19:45:00,conditions Stormy,Jam ,1.0,scooter ,0,No ,7
12.323194,76.630583,12.383194,76.690583,19:15:00,conditions Cloudy,Jam ,0.0,motorcycle ,0,No ,10
30.895817,75.813112,30.925817,75.843112,23:05:00,conditions Sunny,Low ,2.0,motorcycle ,0,No ,9
18.563934,73.915367,18.613934,73.965367,19:05:00,conditions Cloudy,Medium ,0.0,motorcycle ,1,No ,22
12.979096,77.640625,13.019096,77.680625,15:40:00,conditions Windy,Medium ,1.0,scooter ,1,No ,15
23.333017,85.3172,23.413017,85.3972,17:50:00,conditions Cloudy,Medium ,2.0,scooter ,1,No ,17
26.905287,75.794592,27.015287,75.904592,19:20:00,conditions NaN,NaN ,3.0,electric_scooter ,0,No ,13
22.745536,75.893106,22.805536,75.953106,22:35:00,conditions Cloudy,Low ,2.0,scooter ,0,No ,7
19.003517,72.82765,19.063517,72.88765,21:40:00,conditions Sunny,Jam ,1.0,scooter ,0,No ,9
12.949934,77.699386,12.989934,77.739386,15:00:00,conditions Fog,High ,0.0,motorcycle ,1,No ,13
9.979363,76.285001,10.049363,76.355001,19:30:00,conditions Sunny,Jam ,0.0,motorcycle ,0,No ,23
12.972161,77.596014,13.042161,77.666014,17:25:00,conditions Sunny,Medium ,1.0,motorcycle ,1,No ,9
23.371292,85.327872,23.481292,85.437872,23:05:00,conditions Fog,Low ,1.0,motorcycle ,0,No ,14
18.994049,72.825203,19.044049,72.875203,22:35:00,conditions Fog,Low ,1.0,scooter ,1,No ,8
18.592718,73.773572,18.632718,73.813572,16:45:00,conditions Fog,Medium ,2.0,scooter ,0,No ,1
18.994049,72.825203,19.054049,72.885203,21:10:00,conditions Sunny,Jam ,1.0,scooter ,1,No ,5
13.058616,80.264151,13.128616,80.334151,19:20:00,conditions Windy,Jam ,0.0,motorcycle ,1,Yes ,37
22.310329,73.169083,22.380329,73.239083,23:15:00,conditions Cloudy,Low ,2.0,scooter ,0,No ,12
0.0,0.0,0.04,0.04,12:55:00,conditions Stormy,High ,2.0,motorcycle ,0,No ,15
13.049645,80.242268,13.069645,80.262268,08:35:00,conditions Sandstorms,Low ,1.0,motorcycle ,1,No ,13
26.902328,75.794257,27.012328,75.904257,23:45:00,conditions Sandstorms,Low ,2.0,scooter ,1,No ,15
27.161661,78.011544,27.191661,78.041544,21:20:00,conditions Fog,Jam ,1.0,scooter ,1,No ,21
18.554382,73.798206,18.594382,73.838206,15:40:00,conditions Stormy,Medium ,1.0,motorcycle ,1,No ,16
18.55144,73.804855,18.57144,73.824855,08:45:00,conditions Fog,Low ,2.0,scooter ,0,No ,6
23.39925,85.390464,23.42925,85.420464,18:35:00,conditions Sunny,Medium ,0.0,motorcycle ,0,No ,7
27.157772,78.04725,27.207772,78.09725,21:00:00,conditions Stormy,Jam ,2.0,electric_scooter ,1,No ,23
9.991703,76.293136,10.061703,76.363136,17:45:00,conditions Windy,Medium ,2.0,electric_scooter ,0,No ,19
23.353783,85.326967,23.393783,85.366967,16:55:00,conditions Windy,Medium ,2.0,electric_scooter ,1,No ,18
11.003669,76.976494,11.063669,77.036494,23:00:00,conditions Fog,Low ,2.0,scooter ,1,No ,9
18.516216,73.842527,18.526216,73.852527,10:10:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,13
0.0,0.0,0.13,0.13,23:00:00,conditions Sunny,Low ,2.0,electric_scooter ,1,No ,24
22.526461,88.364453,22.606461,88.444453,19:15:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,25
26.88842,75.800689,26.94842,75.860689,22:20:00,conditions Stormy,Low ,2.0,electric_scooter ,1,No ,17
18.51421,73.838429,18.60421,73.928429,17:45:00,conditions Fog,Medium ,2.0,electric_scooter ,1,No ,17
18.563934,73.915367,18.633934,73.985367,21:45:00,conditions Fog,Jam ,2.0,electric_scooter ,1,No ,28
26.90294,75.793007,26.99294,75.883007,20:55:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,10
19.12663,72.829976,19.23663,72.939976,21:45:00,conditions Cloudy,Jam ,1.0,scooter ,1,No ,29
26.914142,75.805704,26.944142,75.835704,21:45:00,conditions Windy,Jam ,2.0,scooter ,1,No ,23
22.760072,75.892574,22.820072,75.952574,22:45:00,conditions Windy,Low ,2.0,scooter ,0,No ,9
22.745536,75.893106,22.785536,75.933106,15:35:00,conditions Cloudy,Medium ,0.0,motorcycle ,1,No ,13
19.254567,72.848923,19.314567,72.908923,22:00:00,conditions Stormy,Jam ,1.0,motorcycle ,1,No ,3
23.371292,85.327872,23.461292,85.417872,20:45:00,conditions Fog,Jam ,1.0,scooter ,3,No ,39
22.552996,88.35231,22.622996,88.42231,23:35:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,12
26.90519,75.810753,26.98519,75.890753,20:55:00,conditions Sandstorms,Jam ,2.0,scooter ,1,No ,22
17.483216,78.552111,17.493216,78.562111,10:00:00,conditions Cloudy,Low ,2.0,scooter ,0,No ,9
22.732225,75.874765,22.862225,76.004765,21:20:00,conditions Windy,Jam ,1.0,motorcycle ,0,No ,9
19.879631,75.323403,19.889631,75.333403,11:50:00,conditions Fog,High ,1.0,motorcycle ,0,No ,11
12.284747,76.625861,12.354747,76.695861,20:30:00,conditions Sunny,Jam ,0.0,motorcycle ,0,No ,34
27.165108,78.015053,27.235108,78.085053,22:30:00,conditions Fog,Low ,1.0,scooter ,1,No ,10
18.516216,73.842527,18.576216,73.902527,19:30:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,15
21.160522,72.771477,21.230522,72.841477,18:25:00,conditions Cloudy,Medium ,1.0,motorcycle ,1,No ,16
22.722634,75.886959,22.802634,75.966959,21:35:00,conditions Cloudy,Jam ,2.0,motorcycle ,1,No ,30
0.0,0.0,0.02,0.02,11:25:00,conditions Fog,High ,1.0,scooter ,1,No ,17
21.183434,72.814492,21.263434,72.894492,21:40:00,conditions Sandstorms,Jam ,1.0,motorcycle ,1,No ,33
17.438263,78.397865,17.488263,78.447865,20:05:00,conditions Fog,Jam ,1.0,scooter ,1,No ,24
11.025083,77.015393,11.055083,77.045393,20:25:00,conditions Stormy,Jam ,2.0,scooter ,1,No ,17
18.546947,73.900626,18.676947,74.030626,22:05:00,conditions Windy,Jam ,1.0,scooter ,1,No ,15
0.0,0.0,0.13,0.13,20:10:00,conditions Fog,Jam ,0.0,motorcycle ,3,No ,33
22.651847,75.881991,22.721847,75.951991,23:00:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,29
11.021278,76.995017,11.041278,77.015017,09:40:00,conditions Sandstorms,Low ,0.0,motorcycle ,0,No ,16
18.520016,73.830547,18.610016,73.920547,19:05:00,conditions Sandstorms,Medium ,2.0,scooter ,0,No ,6
-13.066762,80.251865,13.176762,80.361865,18:35:00,conditions Sandstorms,Medium ,2.0,scooter ,1,No ,5
22.725835,75.887648,22.745835,75.907648,09:00:00,conditions Sunny,Low ,1.0,motorcycle ,0,No ,2
19.874449,75.360232,19.894449,75.380232,10:35:00,conditions Sandstorms,Low ,1.0,scooter ,1,No ,6
18.536718,73.830327,18.576718,73.870328,15:15:00,conditions Sunny,Medium ,0.0,motorcycle ,1,No ,12
22.761593,75.886362,22.781593,75.906362,08:35:00,conditions Fog,Low ,2.0,scooter ,0,No ,7
22.310329,73.169083,22.330329,73.189083,09:30:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,16
26.911378,75.789034,26.931378,75.809034,11:35:00,conditions Cloudy,High ,1.0,motorcycle ,1,No ,21
17.438263,78.397865,17.498263,78.457865,22:10:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,13
25.454648,81.834502,25.534648,81.914502,17:25:00,conditions Cloudy,Medium ,0.0,motorcycle ,2,No ,33
19.178321,72.834715,19.288321,72.944715,22:50:00,conditions Fog,Low ,1.0,motorcycle ,1,No ,13
22.311844,73.165081,22.371844,73.225081,19:00:00,conditions Stormy,Medium ,0.0,motorcycle ,0,No ,11
12.972793,80.249982,13.012793,80.289982,16:35:00,conditions Sunny,Medium ,1.0,scooter ,0,No ,6
0.0,0.0,0.07,0.07,22:50:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,30
23.416792,85.316842,23.426792,85.326842,11:55:00,conditions Cloudy,High ,0.0,motorcycle ,1,No ,24
13.022394,80.242439,13.082394,80.302439,00:10:00,conditions Windy,Low ,0.0,motorcycle ,1,No ,24
11.003681,76.975525,11.043681,77.015525,13:45:00,conditions Stormy,High ,1.0,scooter ,1,No ,23
22.31279,73.170283,22.40279,73.260283,23:45:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,15
22.725835,75.887648,22.835835,75.997648,21:10:00,conditions Sandstorms,Jam ,2.0,scooter ,1,No ,12
17.422819,78.449578,17.532819,78.559578,21:55:00,conditions Fog,Jam ,0.0,motorcycle ,2,No ,36
11.003008,76.97544,11.113008,77.08544,21:30:00,conditions Stormy,Jam ,2.0,motorcycle ,0,Yes ,32
22.744648,75.894377,22.854648,76.004377,23:25:00,conditions Sunny,Low ,1.0,scooter ,1,No ,17
11.000762,76.981876,11.060762,77.041876,20:35:00,conditions Windy,Jam ,2.0,electric_scooter ,1,No ,1
22.725748,75.898497,22.855747,76.028497,23:30:00,conditions Stormy,Low ,1.0,scooter ,0,No ,0
22.745049,75.892471,22.805049,75.952471,18:30:00,conditions Fog,Medium ,1.0,scooter ,0,No ,5
0.0,0.0,0.02,0.02,10:20:00,conditions Sandstorms,Low ,1.0,motorcycle ,1,No ,9
26.911378,75.789034,26.951378,75.829034,15:55:00,conditions Cloudy,Medium ,1.0,motorcycle ,1,No ,5
12.949934,77.699386,12.999934,77.749386,17:55:00,conditions Windy,Medium ,2.0,electric_scooter ,1,No ,16
17.458998,78.500366,17.478998,78.520366,08:50:00,conditions Sunny,Low ,2.0,electric_scooter ,1,No ,10
9.979363,76.285001,10.109363,76.415001,00:10:00,conditions Cloudy,Low ,0.0,motorcycle ,1,No ,11
18.593481,73.785901,18.653481,73.845901,20:10:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,17
26.921411,75.793604,26.971411,75.843604,22:15:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,23
26.479108,80.315042,26.559108,80.395042,21:25:00,conditions Stormy,Jam ,2.0,scooter ,1,No ,15
0.0,0.0,0.02,0.02,09:20:00,conditions Stormy,Low ,0.0,motorcycle ,0,No ,11
13.027018,80.254791,13.107018,80.334791,22:35:00,conditions Stormy,Low ,1.0,scooter ,1,No ,19
18.927584,72.832585,19.007584,72.912585,22:10:00,conditions Windy,Jam ,2.0,scooter ,1,No ,16
0.0,0.0,0.08,0.08,21:50:00,conditions Fog,Jam ,2.0,scooter ,1,No ,26
19.1813,72.836191,19.2013,72.856191,09:50:00,conditions Windy,Low ,2.0,scooter ,1,No ,8
21.149834,72.778666,21.189834,72.818666,17:10:00,conditions Stormy,Medium ,2.0,scooter ,1,No ,16
13.091809,80.219104,13.131809,80.259104,13:35:00,conditions Sunny,High ,0.0,motorcycle ,1,No ,19
22.761226,75.887522,22.811226,75.937522,22:55:00,conditions Sunny,Low ,1.0,motorcycle ,0,No ,0
18.536718,73.830327,18.646718,73.940327,18:40:00,conditions Stormy,Medium ,1.0,motorcycle ,2,No ,28
18.927584,72.832585,18.967584,72.872585,12:45:00,conditions NaN,NaN ,3.0,scooter ,1,No ,11
17.429585,78.392621,17.459585,78.422621,18:00:00,conditions Windy,Medium ,0.0,motorcycle ,1,No ,13
21.175975,72.795503,21.245975,72.865503,21:30:00,conditions Windy,Jam ,2.0,scooter ,1,No ,12
26.849596,75.800512,26.939596,75.890512,23:25:00,conditions Sunny,Low ,2.0,motorcycle ,1,No ,18
13.081878,80.248519,13.191878,80.358519,20:20:00,conditions Cloudy,Jam ,2.0,electric_scooter ,0,No ,26
22.695207,75.866059,22.735207,75.906059,13:00:00,conditions Cloudy,High ,2.0,electric_scooter ,1,No ,20
0.0,0.0,0.07,0.07,00:05:00,conditions Cloudy,Low ,2.0,scooter ,1,No ,16
0.0,0.0,0.11,0.11,21:05:00,conditions Fog,Jam ,2.0,electric_scooter ,1,No ,33
22.695207,75.866059,22.745207,75.916059,23:35:00,conditions Cloudy,Low ,1.0,scooter ,1,No ,9
18.536562,73.896485,18.666562,74.026485,20:20:00,conditions Sunny,Jam ,0.0,motorcycle ,1,No ,16
19.121999,72.908493,19.181999,72.968493,23:55:00,conditions Windy,Low ,2.0,scooter ,0,No ,1
12.913041,77.683237,12.973041,77.743237,21:05:00,conditions Windy,Jam ,0.0,motorcycle ,2,No ,39
19.065838,72.832658,19.115838,72.882658,21:00:00,conditions Cloudy,Jam ,2.0,scooter ,1,No ,27
21.175975,72.795503,21.235975,72.855503,19:45:00,conditions Stormy,Jam ,0.0,motorcycle ,1,No ,31
26.766536,75.837333,26.906536,75.977333,21:55:00,conditions Fog,Jam ,1.0,motorcycle ,1,No ,32
11.024839,77.007003,11.064839,77.047003,12:45:00,conditions Sunny,High ,1.0,motorcycle ,1,No ,14
26.473698,80.352677,26.563698,80.442677,20:40:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,28
21.157735,72.768778,21.287735,72.898778,19:30:00,conditions Sandstorms,Jam ,2.0,motorcycle ,2,No ,29
30.366322,78.070453,30.506322,78.210453,18:00:00,conditions Cloudy,Medium ,2.0,motorcycle ,1,No ,30
26.913987,75.752891,26.963987,75.802891,21:40:00,conditions Fog,Jam ,1.0,motorcycle ,1,No ,24
19.091458,72.827808,19.181458,72.917808,20:55:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,29
12.934179,77.615797,12.974179,77.655797,16:00:00,conditions Windy,Medium ,0.0,motorcycle ,1,No ,16
26.471529,80.313458,26.531529,80.373458,20:05:00,conditions Sunny,Jam ,2.0,scooter ,1,No ,4
19.176269,72.836721,19.256269,72.916721,20:05:00,conditions Stormy,Jam ,0.0,motorcycle ,3,No ,32
30.332735,78.054222,30.372735,78.094222,14:05:00,conditions Fog,High ,1.0,scooter ,0,No ,16
11.016298,76.972076,11.066298,77.022076,18:10:00,conditions Stormy,Medium ,0.0,motorcycle ,0,No ,24
21.173343,72.792731,21.203343,72.822731,18:20:00,conditions Cloudy,Medium ,2.0,scooter ,1,No ,9
12.334022,76.618203,12.404022,76.688203,18:20:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,26
17.450851,78.379347,17.580851,78.509347,00:10:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,14
18.994049,72.825203,19.004049,72.835203,11:30:00,conditions Fog,High ,2.0,electric_scooter ,1,No ,17
19.176269,72.836721,19.206269,72.866721,21:50:00,conditions Windy,Jam ,1.0,scooter ,0,No ,17
26.902328,75.794257,26.912328,75.804257,08:35:00,conditions Windy,Low ,1.0,scooter ,1,No ,3
12.326356,76.619103,12.346356,76.639103,10:05:00,conditions Cloudy,Low ,0.0,motorcycle ,0,No ,11
17.426228,78.407495,17.486228,78.467495,22:00:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,22
17.451976,78.385883,17.581976,78.515883,21:40:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,16
19.221315,72.862381,19.241315,72.882381,08:30:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,12
11.006686,76.951736,11.016686,76.961736,11:10:00,conditions Sandstorms,Low ,0.0,motorcycle ,0,No ,7
26.914142,75.805704,27.054142,75.945704,21:55:00,conditions Windy,Jam ,1.0,scooter ,1,No ,6
21.183434,72.814492,21.293434,72.924492,21:55:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,36
22.727021,75.884167,22.837021,75.994167,19:35:00,conditions Sunny,Jam ,2.0,electric_scooter ,0,NaN ,0
11.016298,76.972076,11.106298,77.062076,22:20:00,conditions Sunny,Low ,1.0,motorcycle ,1,No ,6
12.970324,77.645748,13.040324,77.715748,18:20:00,conditions Stormy,Medium ,2.0,electric_scooter ,0,No ,7
23.374878,85.335739,23.424878,85.385739,21:10:00,conditions Cloudy,Jam ,2.0,scooter ,2,No ,26
13.005801,80.250744,13.095801,80.340744,21:40:00,conditions Stormy,Jam ,2.0,electric_scooter ,1,No ,11
13.081878,80.248519,13.131878,80.298519,20:10:00,conditions Cloudy,Jam ,0.0,motorcycle ,1,No ,16
26.766536,75.837333,26.876536,75.947333,21:30:00,conditions Stormy,Jam ,1.0,motorcycle ,1,No ,32
17.451976,78.385883,17.521976,78.455883,23:50:00,conditions Cloudy,Low ,1.0,scooter ,1,No ,18
19.131141,72.813074,19.26114,72.943074,18:55:00,conditions Sunny,Medium ,2.0,motorcycle ,1,No ,8
17.429585,78.392621,17.489585,78.452621,21:20:00,conditions Fog,Jam ,1.0,scooter ,1,No ,12
13.054347,80.257221,13.124347,80.327221,21:05:00,conditions Sunny,Jam ,2.0,motorcycle ,1,No ,7
26.905287,75.794592,26.995287,75.884592,20:25:00,conditions Windy,Jam ,1.0,scooter ,1,No ,21
12.334022,76.618203,12.364022,76.648203,22:10:00,conditions Windy,Jam ,2.0,electric_scooter ,1,No ,21
30.361281,78.068022,30.451281,78.158022,21:25:00,conditions Cloudy,Jam ,2.0,electric_scooter ,1,No ,34
12.311072,76.654878,12.321072,76.664878,10:00:00,conditions Fog,Low ,0.0,motorcycle ,1,No ,8
26.913726,75.75282,26.923726,75.762821,08:35:00,conditions Sandstorms,Low ,1.0,scooter ,0,No ,0
0.0,0.0,0.07,0.07,00:10:00,conditions Windy,Low ,1.0,scooter ,1,No ,11
18.592718,73.773572,18.662718,73.843572,19:50:00,conditions Windy,Jam ,2.0,motorcycle ,0,No ,12
19.003517,72.82765,19.133517,72.95765,22:50:00,conditions Fog,Low ,0.0,motorcycle ,2,No ,31
23.416792,85.316842,23.466792,85.366842,22:00:00,conditions Windy,Jam ,2.0,motorcycle ,0,No ,11
22.75004,75.902847,22.84004,75.992847,23:30:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,9
23.232357,77.429989,23.242357,77.439989,11:35:00,conditions Fog,High ,2.0,motorcycle ,1,No ,26
12.970221,77.645396,13.060221,77.735396,22:55:00,conditions Stormy,Low ,0.0,motorcycle ,1,No ,12
12.914264,77.6784,12.974264,77.7384,19:50:00,conditions Sunny,Jam ,2.0,scooter ,1,No ,3
23.359407,85.325055,23.449407,85.415055,17:35:00,conditions Stormy,Medium ,2.0,scooter ,1,No ,13
11.02091,76.940432,11.06091,76.980432,15:55:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,17
11.006686,76.951736,11.066686,77.011736,21:00:00,conditions Cloudy,Jam ,1.0,motorcycle ,1,No ,19
18.53408,73.89852,18.56408,73.92852,00:10:00,conditions Sandstorms,Low ,1.0,scooter ,1,No ,18
21.157729,72.768726,21.287729,72.898726,20:25:00,conditions Stormy,Jam ,1.0,motorcycle ,1,No ,27
21.185047,72.80859,21.265047,72.88859,21:10:00,conditions Fog,Jam ,0.0,motorcycle ,3,No ,37
26.88842,75.800689,26.90842,75.820689,08:35:00,conditions Cloudy,Low ,1.0,motorcycle ,1,No ,5
26.846156,75.8023,26.866156,75.8223,09:05:00,conditions Cloudy,Low ,1.0,scooter ,NaN ,No ,5
17.41233,78.449654,17.49233,78.529654,19:15:00,conditions Fog,Medium ,2.0,electric_scooter ,1,No ,20
18.53408,73.89852,18.54408,73.90852,09:55:00,conditions Sunny,Low ,2.0,scooter ,1,No ,13
17.455894,78.375467,17.525894,78.445467,23:20:00,conditions Sunny,Low ,2.0,electric_scooter ,1,No ,31
19.178321,72.834715,19.308321,72.964715,18:45:00,conditions Cloudy,Medium ,0.0,motorcycle ,1,No ,20
22.308096,73.167753,22.318096,73.177753,09:35:00,conditions Fog,Low ,0.0,motorcycle ,0,No ,12
23.39925,85.390464,23.43925,85.430464,12:35:00,conditions Sunny,High ,2.0,electric_scooter ,0,NaN ,0
12.935662,77.61413,13.065662,77.74413,21:35:00,conditions Cloudy,Jam ,0.0,motorcycle ,0,No ,30
17.440827,78.393391,17.490827,78.443391,17:50:00,conditions Windy,Medium ,0.0,motorcycle ,0,No ,3
19.1813,72.836191,19.2913,72.946191,18:35:00,conditions Sunny,Medium ,1.0,motorcycle ,1,No ,18
15.516833,73.768172,15.546833,73.798172,21:35:00,conditions Windy,Jam ,0.0,motorcycle ,1,No ,23
21.15276,72.778059,21.20276,72.828059,19:35:00,conditions Windy,Jam ,1.0,motorcycle ,0,No ,1
15.56155,73.749092,15.69155,73.879092,22:50:00,conditions Windy,Low ,1.0,motorcycle ,0,No ,3
21.175104,72.804342,21.235104,72.864342,18:30:00,conditions Sunny,Medium ,1.0,motorcycle ,0,No ,3
30.340722,78.060221,30.400722,78.120221,20:05:00,conditions Fog,Jam ,0.0,motorcycle ,1,No ,19
15.498603,73.826911,15.608603,73.936911,19:10:00,conditions Cloudy,Medium ,0.0,motorcycle ,1,No ,37
11.006686,76.951736,11.036686,76.981736,23:50:00,conditions Sandstorms,Low ,1.0,motorcycle ,1,No ,11
-23.359033,85.325347,23.429033,85.395347,20:00:00,conditions NaN,NaN ,3.0,scooter ,2,No ,22
21.17106,72.789292,21.20106,72.819292,19:35:00,conditions Stormy,Jam ,2.0,motorcycle ,1,No ,17
13.045479,80.23311,13.105479,80.29311,19:55:00,conditions Windy,Jam ,2.0,electric_scooter ,1,No ,16
26.913987,75.752891,26.933987,75.772891,10:05:00,conditions Stormy,Low ,2.0,motorcycle ,1,No ,14
-10.994136,76.963303,11.064136,77.033303,19:15:00,conditions Sunny,Medium ,2.0,electric_scooter ,0,No ,9
0.0,0.0,0.04,0.04,13:00:00,conditions NaN,NaN ,3.0,electric_scooter ,1,No ,15
23.264015,77.408236,23.334015,77.478236,23:20:00,conditions Sandstorms,Low ,0.0,motorcycle ,0,No ,10
23.39925,85.390464,23.45925,85.450464,21:05:00,conditions Sunny,Jam ,1.0,motorcycle ,0,No ,2
21.149569,72.772697,21.259569,72.882697,20:25:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,19
10.96185,76.971082,11.02185,77.031082,22:20:00,conditions Sandstorms,Low ,2.0,motorcycle ,0,No ,14
17.438263,78.397865,17.448263,78.407865,08:50:00,conditions Stormy,Low ,1.0,scooter ,0,No ,16
26.766536,75.837333,26.816536,75.887333,23:10:00,conditions Windy,Low ,2.0,scooter ,0,No ,5
0.0,0.0,0.11,0.11,23:30:00,conditions Windy,Low ,1.0,scooter ,0,No ,0
17.433809,78.386744,17.503809,78.456744,18:30:00,conditions Fog,Medium ,2.0,scooter ,1,No ,25
19.178321,72.834715,19.258321,72.914715,00:00:00,conditions Windy,Low ,2.0,electric_scooter ,0,No ,0
22.32,73.17,22.38,73.23,20:05:00,conditions Sunny,Jam ,2.0,motorcycle ,1,No ,8
22.74806,75.8934,22.85806,76.0034,21:20:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,17
22.753839,75.897429,22.833838,75.977429,21:40:00,conditions Sandstorms,Jam ,1.0,scooter ,1,No ,20
12.986047,80.218114,13.116047,80.348114,19:15:00,conditions NaN,NaN ,3.0,scooter ,1,No ,5
19.121999,72.908493,19.151999,72.938493,19:10:00,conditions Windy,Medium ,0.0,motorcycle ,1,No ,17
0.0,0.0,0.09,0.09,18:00:00,conditions Windy,Medium ,2.0,scooter ,0,No ,24
11.008638,76.984311,11.068638,77.044311,22:50:00,conditions Windy,Low ,2.0,electric_scooter ,1,No ,11
18.554382,73.798206,18.614382,73.858206,20:05:00,conditions Sandstorms,Jam ,0.0,motorcycle ,1,No ,14
22.753839,75.897429,22.843839,75.987429,18:30:00,conditions Sandstorms,Medium ,2.0,electric_scooter ,0,No ,12
26.891191,75.802083,26.981191,75.892083,20:40:00,conditions Windy,Jam ,0.0,motorcycle ,2,Yes ,42
0.0,0.0,0.04,0.04,14:05:00,conditions Windy,High ,2.0,electric_scooter ,0,No ,6
13.022394,80.242439,13.072394,80.292439,20:00:00,conditions Cloudy,Jam ,0.0,motorcycle ,0,No ,24
22.751234,75.88949,22.821234,75.95949,23:55:00,conditions Sandstorms,Low ,0.0,motorcycle ,1,No ,9
22.569367,88.433187,22.579367,88.443187,11:55:00,conditions Stormy,High ,1.0,scooter ,1,No ,16
21.157729,72.768726,21.187729,72.798726,18:40:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,19
13.029198,77.570997,13.089198,77.630997,19:05:00,conditions Fog,Medium ,0.0,motorcycle ,1,No ,12
12.304569,76.643622,12.344569,76.683622,16:00:00,conditions Cloudy,Medium ,2.0,scooter ,0,No ,5
12.949934,77.699386,12.999934,77.749386,20:00:00,conditions Sunny,Jam ,2.0,motorcycle ,0,No ,2
23.351058,85.325731,23.371058,85.345731,10:15:00,conditions Windy,Low ,2.0,electric_scooter ,1,No ,17
21.15276,72.778059,21.23276,72.858059,20:05:00,conditions Windy,Jam ,0.0,motorcycle ,0,No ,27
15.556561,73.763633,15.566561,73.773633,09:40:00,conditions Cloudy,Low ,1.0,scooter ,0,No ,9
-21.175104,-72.804342,21.205104,72.834342,23:50:00,conditions Windy,Low ,1.0,scooter ,0,No ,14
19.178321,72.834715,19.218321,72.874715,15:30:00,conditions Fog,Medium ,1.0,scooter ,1,No ,7
21.157729,72.768726,21.287729,72.898726,21:25:00,conditions Cloudy,Jam ,0.0,motorcycle ,NaN ,No ,44
21.157735,72.768778,21.187735,72.798778,22:30:00,conditions Windy,Low ,2.0,electric_scooter ,1,No ,11
0.0,0.0,0.06,0.06,22:20:00,conditions Stormy,Low ,0.0,motorcycle ,NaN ,No ,19
23.230791,77.43702,23.250791,77.45702,09:10:00,conditions Sandstorms,Low ,2.0,scooter ,0,No ,12
21.175975,72.795503,21.235975,72.855503,00:00:00,conditions Fog,Low ,1.0,scooter ,1,NaN ,4
26.921411,75.793604,26.981411,75.853604,18:00:00,conditions Stormy,Medium ,0.0,motorcycle ,1,No ,25
19.1093,72.825451,19.1593,72.875451,21:45:00,conditions Fog,Jam ,1.0,motorcycle ,0,No ,16
19.003517,72.82765,19.063517,72.88765,21:15:00,conditions Windy,Jam ,2.0,scooter ,1,No ,16
22.722634,75.886959,22.802634,75.966959,21:10:00,conditions Fog,Jam ,2.0,scooter ,0,No ,32
